h,P0,R,M
1.000000e-05,6.555333e-05,3.002196e+00,1.048793e-04
1.000000e-05,6.708026e-05,3.009619e+00,1.066141e-04
1.000000e-05,6.864276e-05,3.016841e+00,1.083775e-04
1.000000e-05,7.024166e-05,3.024264e+00,1.101701e-04
1.000000e-05,7.187780e-05,3.031686e+00,1.119924e-04
1.000000e-05,7.355204e-05,3.039109e+00,1.138448e-04
1.000000e-05,7.526529e-05,3.046532e+00,1.157278e-04
1.000000e-05,7.701845e-05,3.054155e+00,1.176421e-04
1.000000e-05,7.881244e-05,3.061578e+00,1.195879e-04
1.000000e-05,8.064821e-05,3.069001e+00,1.215658e-04
1.000000e-05,8.252675e-05,3.076624e+00,1.235766e-04
1.000000e-05,8.444905e-05,3.084047e+00,1.256205e-04
1.000000e-05,8.641612e-05,3.091670e+00,1.276984e-04
1.000000e-05,8.842901e-05,3.099293e+00,1.298105e-04
1.000000e-05,9.048878e-05,3.106917e+00,1.319576e-04
1.000000e-05,9.259654e-05,3.114540e+00,1.341402e-04
1.000000e-05,9.475339e-05,3.122163e+00,1.363588e-04
1.000000e-05,9.696048e-05,3.129787e+00,1.386142e-04
1.000000e-05,9.921898e-05,3.137410e+00,1.409068e-04
1.000000e-05,1.015301e-04,3.145034e+00,1.432374e-04
1.000000e-05,1.038950e-04,3.152857e+00,1.456065e-04
1.000000e-05,1.063151e-04,3.160481e+00,1.480148e-04
1.000000e-05,1.087914e-04,3.168305e+00,1.504629e-04
1.000000e-05,1.113255e-04,3.175928e+00,1.529514e-04
1.000000e-05,1.139186e-04,3.183752e+00,1.554812e-04
1.000000e-05,1.165721e-04,3.191576e+00,1.580528e-04
1.000000e-05,1.192874e-04,3.199400e+00,1.606669e-04
1.000000e-05,1.220660e-04,3.207224e+00,1.633242e-04
1.000000e-05,1.249093e-04,3.215048e+00,1.660254e-04
1.000000e-05,1.278188e-04,3.222872e+00,1.687713e-04
1.000000e-05,1.307961e-04,3.230897e+00,1.715627e-04
1.000000e-05,1.338427e-04,3.238720e+00,1.744002e-04
1.000000e-05,1.369603e-04,3.246745e+00,1.772846e-04
1.000000e-05,1.401505e-04,3.254569e+00,1.802167e-04
1.000000e-05,1.434151e-04,3.262594e+00,1.831973e-04
1.000000e-05,1.467556e-04,3.270618e+00,1.862272e-04
1.000000e-05,1.501740e-04,3.278643e+00,1.893071e-04
1.000000e-05,1.536720e-04,3.286667e+00,1.924380e-04
1.000000e-05,1.572515e-04,3.294692e+00,1.956207e-04
1.000000e-05,1.609143e-04,3.302717e+00,1.988559e-04
1.000000e-05,1.646625e-04,3.310942e+00,2.021448e-04
1.000000e-05,1.684980e-04,3.318966e+00,2.054879e-04
1.000000e-05,1.724228e-04,3.327191e+00,2.088864e-04
1.000000e-05,1.764391e-04,3.335216e+00,2.123409e-04
1.000000e-05,1.805489e-04,3.343441e+00,2.158527e-04
1.000000e-05,1.847544e-04,3.351666e+00,2.194225e-04
1.000000e-05,1.890579e-04,3.359892e+00,2.230514e-04
1.000000e-05,1.934616e-04,3.368117e+00,2.267402e-04
1.000000e-05,1.979679e-04,3.376342e+00,2.304900e-04
1.000000e-05,2.025792e-04,3.384567e+00,2.343017e-04
1.000000e-05,2.072978e-04,3.392792e+00,2.381765e-04
1.000000e-05,2.121264e-04,3.401218e+00,2.421155e-04
1.000000e-05,2.170675e-04,3.409443e+00,2.461194e-04
1.000000e-05,2.221236e-04,3.417869e+00,2.501896e-04
1.000000e-05,2.272975e-04,3.426295e+00,2.543271e-04
1.000000e-05,2.325920e-04,3.434520e+00,2.585329e-04
1.000000e-05,2.380098e-04,3.442946e+00,2.628083e-04
1.000000e-05,2.435537e-04,3.451372e+00,2.671544e-04
1.000000e-05,2.492268e-04,3.459998e+00,2.715725e-04
1.000000e-05,2.550320e-04,3.468424e+00,2.760635e-04
1.000000e-05,2.609725e-04,3.476850e+00,2.806286e-04
1.000000e-05,2.670513e-04,3.485476e+00,2.852694e-04
1.000000e-05,2.732718e-04,3.493902e+00,2.899867e-04
1.000000e-05,2.796371e-04,3.502529e+00,2.947822e-04
1.000000e-05,2.861507e-04,3.510954e+00,2.996567e-04
1.000000e-05,2.928160e-04,3.519581e+00,3.046119e-04
1.000000e-05,2.996365e-04,3.528207e+00,3.096491e-04
1.000000e-05,3.066160e-04,3.536834e+00,3.147695e-04
1.000000e-05,3.137580e-04,3.545460e+00,3.199745e-04
1.000000e-05,3.210663e-04,3.554287e+00,3.252657e-04
1.000000e-05,3.285449e-04,3.562914e+00,3.306442e-04
1.000000e-05,3.361977e-04,3.571741e+00,3.361118e-04
1.000000e-05,3.440288e-04,3.580367e+00,3.416695e-04
1.000000e-05,3.520422e-04,3.589194e+00,3.473192e-04
1.000000e-05,3.602423e-04,3.598021e+00,3.530623e-04
1.000000e-05,3.686335e-04,3.606848e+00,3.589003e-04
1.000000e-05,3.772200e-04,3.615675e+00,3.648348e-04
1.000000e-05,3.860066e-04,3.624502e+00,3.708674e-04
1.000000e-05,3.949979e-04,3.633329e+00,3.769996e-04
1.000000e-05,4.041985e-04,3.642156e+00,3.832331e-04
1.000000e-05,4.136135e-04,3.651184e+00,3.895699e-04
1.000000e-05,4.232478e-04,3.660011e+00,3.960111e-04
1.000000e-05,4.331065e-04,3.669039e+00,4.025591e-04
1.000000e-05,4.431949e-04,3.678066e+00,4.092152e-04
1.000000e-05,4.535182e-04,3.687094e+00,4.159812e-04
1.000000e-05,4.640820e-04,3.696122e+00,4.228591e-04
1.000000e-05,4.748919e-04,3.705149e+00,4.298506e-04
1.000000e-05,4.859535e-04,3.714177e+00,4.369576e-04
1.000000e-05,4.972729e-04,3.723205e+00,4.441820e-04
1.000000e-05,5.088558e-04,3.732433e+00,4.515261e-04
1.000000e-05,5.207086e-04,3.741460e+00,4.589912e-04
1.000000e-05,5.328375e-04,3.750689e+00,4.665799e-04
1.000000e-05,5.452488e-04,3.759917e+00,4.742939e-04
1.000000e-05,5.579493e-04,3.768945e+00,4.821352e-04
1.000000e-05,5.709456e-04,3.778173e+00,4.901062e-04
1.000000e-05,5.842447e-04,3.787401e+00,4.982089e-04
1.000000e-05,5.978535e-04,3.796830e+00,5.064458e-04
1.000000e-05,6.117793e-04,3.806058e+00,5.148185e-04
1.000000e-05,6.260294e-04,3.815287e+00,5.233294e-04
1.000000e-05,6.406115e-04,3.824715e+00,5.319813e-04
1.000000e-05,6.555333e-04,3.834144e+00,5.407760e-04
1.000000e-05,6.708026e-04,3.843373e+00,5.497157e-04
1.000000e-05,6.864276e-04,3.852801e+00,5.588034e-04
1.000000e-05,7.024166e-04,3.862230e+00,5.680412e-04
1.000000e-05,7.187780e-04,3.871659e+00,5.774315e-04
1.000000e-05,7.355204e-04,3.881289e+00,5.869773e-04
1.000000e-05,7.526529e-04,3.890718e+00,5.966804e-04
1.000000e-05,7.701845e-04,3.900146e+00,6.065438e-04
1.000000e-05,7.881244e-04,3.909776e+00,6.165704e-04
1.000000e-05,8.064821e-04,3.919405e+00,6.267626e-04
1.000000e-05,8.252675e-04,3.928834e+00,6.371228e-04
1.000000e-05,8.444905e-04,3.938464e+00,6.476544e-04
1.000000e-05,8.641612e-04,3.948093e+00,6.583599e-04
1.000000e-05,8.842901e-04,3.957723e+00,6.692423e-04
1.000000e-05,9.048878e-04,3.967553e+00,6.803047e-04
1.000000e-05,9.259654e-04,3.977182e+00,6.915494e-04
1.000000e-05,9.475339e-04,3.987013e+00,7.029801e-04
1.000000e-05,9.696048e-04,3.996642e+00,7.145993e-04
1.000000e-05,9.921898e-04,4.006472e+00,7.264107e-04
1.000000e-05,1.015301e-03,4.016302e+00,7.384171e-04
1.000000e-05,1.038950e-03,4.026132e+00,7.506217e-04
1.000000e-05,1.063151e-03,4.035963e+00,7.630279e-04
1.000000e-05,1.087914e-03,4.045793e+00,7.756389e-04
1.000000e-05,1.113255e-03,4.055623e+00,7.884580e-04
1.000000e-05,1.139186e-03,4.065653e+00,8.014893e-04
1.000000e-05,1.165721e-03,4.075484e+00,8.147353e-04
1.000000e-05,1.192874e-03,4.085514e+00,8.282003e-04
1.000000e-05,1.220660e-03,4.095545e+00,8.418877e-04
1.000000e-05,1.249093e-03,4.105576e+00,8.558010e-04
1.000000e-05,1.278188e-03,4.115606e+00,8.699440e-04
1.000000e-05,1.307961e-03,4.125637e+00,8.843204e-04
1.000000e-05,1.338427e-03,4.135668e+00,8.989341e-04
1.000000e-05,1.369603e-03,4.145899e+00,9.137895e-04
1.000000e-05,1.401505e-03,4.155930e+00,9.288897e-04
1.000000e-05,1.434151e-03,4.166161e+00,9.442396e-04
1.000000e-05,1.467556e-03,4.176393e+00,9.598427e-04
1.000000e-05,1.501740e-03,4.186423e+00,9.757030e-04
1.000000e-05,1.536720e-03,4.196655e+00,9.918255e-04
1.000000e-05,1.572515e-03,4.207087e+00,1.008214e-03
1.000000e-05,1.609143e-03,4.217318e+00,1.024874e-03
1.000000e-05,1.646625e-03,4.227549e+00,1.041807e-03
1.000000e-05,1.684980e-03,4.237981e+00,1.059021e-03
1.000000e-05,1.724228e-03,4.248213e+00,1.076519e-03
1.000000e-05,1.764391e-03,4.258645e+00,1.094305e-03
1.000000e-05,1.805489e-03,4.269077e+00,1.112386e-03
1.000000e-05,1.847544e-03,4.279509e+00,1.130764e-03
1.000000e-05,1.890579e-03,4.289940e+00,1.149446e-03
1.000000e-05,1.934616e-03,4.300372e+00,1.168436e-03
1.000000e-05,1.979679e-03,4.311005e+00,1.187739e-03
1.000000e-05,2.025792e-03,4.321437e+00,1.207361e-03
1.000000e-05,2.072978e-03,4.332070e+00,1.227307e-03
1.000000e-05,2.121264e-03,4.342702e+00,1.247582e-03
1.000000e-05,2.170675e-03,4.353134e+00,1.268191e-03
1.000000e-05,2.221236e-03,4.363767e+00,1.289140e-03
1.000000e-05,2.272975e-03,4.374600e+00,1.310435e-03
1.000000e-05,2.325920e-03,4.385232e+00,1.332082e-03
1.000000e-05,2.380098e-03,4.395865e+00,1.354085e-03
1.000000e-05,2.435537e-03,4.406698e+00,1.376451e-03
1.000000e-05,2.492268e-03,4.417331e+00,1.399186e-03
1.000000e-05,2.550320e-03,4.428164e+00,1.422297e-03
1.000000e-05,2.609725e-03,4.438997e+00,1.445788e-03
1.000000e-05,2.670513e-03,4.449830e+00,1.469667e-03
1.000000e-05,2.732718e-03,4.460663e+00,1.493940e-03
1.000000e-05,2.796371e-03,4.471697e+00,1.518613e-03
1.000000e-05,2.861507e-03,4.482530e+00,1.543693e-03
1.000000e-05,2.928160e-03,4.493364e+00,1.569186e-03
1.000000e-05,2.996365e-03,4.504397e+00,1.595100e-03
1.000000e-05,3.066160e-03,4.515431e+00,1.621441e-03
1.000000e-05,3.137580e-03,4.526465e+00,1.648217e-03
1.000000e-05,3.210663e-03,4.537499e+00,1.675434e-03
1.000000e-05,3.285449e-03,4.548533e+00,1.703099e-03
1.000000e-05,3.361977e-03,4.559566e+00,1.731220e-03
1.000000e-05,3.440288e-03,4.570801e+00,1.759806e-03
1.000000e-05,3.520422e-03,4.582035e+00,1.788863e-03
1.000000e-05,3.602423e-03,4.593069e+00,1.818398e-03
1.000000e-05,3.686335e-03,4.604303e+00,1.848420e-03
1.000000e-05,3.772200e-03,4.615538e+00,1.878937e-03
1.000000e-05,3.860066e-03,4.626772e+00,1.909957e-03
1.000000e-05,3.949979e-03,4.638007e+00,1.941488e-03
1.000000e-05,4.041985e-03,4.649442e+00,1.973540e-03
1.000000e-05,4.136135e-03,4.660676e+00,2.006118e-03
1.000000e-05,4.232478e-03,4.672111e+00,2.039234e-03
1.000000e-05,4.331065e-03,4.683546e+00,2.072896e-03
1.000000e-05,4.431949e-03,4.694981e+00,2.107112e-03
1.000000e-05,4.535182e-03,4.706416e+00,2.141891e-03
1.000000e-05,4.640820e-03,4.717851e+00,2.177244e-03
1.000000e-05,4.748919e-03,4.729286e+00,2.213178e-03
1.000000e-05,4.859535e-03,4.740922e+00,2.249706e-03
1.000000e-05,4.972729e-03,4.752357e+00,2.286834e-03
1.000000e-05,5.088558e-03,4.763993e+00,2.324574e-03
1.000000e-05,5.207086e-03,4.775628e+00,2.362935e-03
1.000000e-05,5.328375e-03,4.787264e+00,2.401928e-03
1.000000e-05,5.452488e-03,4.798899e+00,2.441563e-03
1.000000e-05,5.579493e-03,4.810736e+00,2.481852e-03
1.000000e-05,5.709456e-03,4.822371e+00,2.522802e-03
1.000000e-05,5.842447e-03,4.834007e+00,2.564427e-03
1.000000e-05,5.978535e-03,4.845843e+00,2.606738e-03
1.000000e-05,6.117793e-03,4.857680e+00,2.649745e-03
1.000000e-05,6.260294e-03,4.869516e+00,2.693460e-03
1.000000e-05,6.406115e-03,4.881352e+00,2.737894e-03
1.000000e-05,6.555333e-03,4.893188e+00,2.783059e-03
1.000000e-05,6.708026e-03,4.905225e+00,2.828968e-03
1.000000e-05,6.864276e-03,4.917061e+00,2.875632e-03
1.000000e-05,7.024166e-03,4.929098e+00,2.923064e-03
1.000000e-05,7.187780e-03,4.941135e+00,2.971276e-03
1.000000e-05,7.355204e-03,4.953172e+00,3.020282e-03
1.000000e-05,7.526529e-03,4.965209e+00,3.070093e-03
1.000000e-05,7.701845e-03,4.977246e+00,3.120724e-03
1.000000e-05,7.881244e-03,4.989283e+00,3.172187e-03
1.000000e-05,8.064821e-03,5.001520e+00,3.224497e-03
1.000000e-05,8.252675e-03,5.013758e+00,3.277667e-03
1.000000e-05,8.444905e-03,5.025794e+00,3.331711e-03
1.000000e-05,8.641612e-03,5.038032e+00,3.386643e-03
1.000000e-05,8.842901e-03,5.050269e+00,3.442479e-03
1.000000e-05,9.048878e-03,5.062708e+00,3.499234e-03
1.000000e-05,9.259654e-03,5.074945e+00,3.556920e-03
1.000000e-05,9.475339e-03,5.087182e+00,3.615554e-03
1.000000e-05,9.696048e-03,5.099621e+00,3.675152e-03
1.000000e-05,9.921898e-03,5.112059e+00,3.735730e-03
1.000000e-05,1.015301e-02,5.124497e+00,3.797303e-03
1.000000e-05,1.038950e-02,5.136935e+00,3.859888e-03
1.000000e-05,1.063151e-02,5.149373e+00,3.923500e-03
1.000000e-05,1.087914e-02,5.161811e+00,3.988157e-03
1.000000e-05,1.113255e-02,5.174450e+00,4.053877e-03
1.000000e-05,1.139186e-02,5.187089e+00,4.120676e-03
1.000000e-05,1.165721e-02,5.199527e+00,4.188570e-03
1.000000e-05,1.192874e-02,5.212165e+00,4.257581e-03
1.000000e-05,1.220660e-02,5.224804e+00,4.327724e-03
1.000000e-05,1.249093e-02,5.237643e+00,4.399020e-03
1.000000e-05,1.278188e-02,5.250282e+00,4.471484e-03
1.000000e-05,1.307961e-02,5.263121e+00,4.545139e-03
1.000000e-05,1.338427e-02,5.275760e+00,4.620001e-03
1.000000e-05,1.369603e-02,5.288599e+00,4.696093e-03
1.000000e-05,1.401505e-02,5.301439e+00,4.773432e-03
1.000000e-05,1.434151e-02,5.314278e+00,4.852041e-03
1.000000e-05,1.467556e-02,5.327117e+00,4.931938e-03
1.000000e-05,1.501740e-02,5.340157e+00,5.013147e-03
1.000000e-05,1.536720e-02,5.352997e+00,5.095686e-03
1.000000e-05,1.572515e-02,5.366037e+00,5.179580e-03
1.000000e-05,1.609143e-02,5.379077e+00,5.264848e-03
1.000000e-05,1.646625e-02,5.392117e+00,5.351515e-03
1.000000e-05,1.684980e-02,5.405156e+00,5.439601e-03
1.000000e-05,1.724228e-02,5.418196e+00,5.529131e-03
1.000000e-05,1.764391e-02,5.431236e+00,5.620127e-03
1.000000e-05,1.805489e-02,5.444477e+00,5.712617e-03
1.000000e-05,1.847544e-02,5.457717e+00,5.806620e-03
1.000000e-05,1.890579e-02,5.470958e+00,5.902163e-03
1.000000e-05,1.934616e-02,5.484199e+00,5.999271e-03
1.000000e-05,1.979679e-02,5.497439e+00,6.097969e-03
1.000000e-05,2.025792e-02,5.510680e+00,6.198282e-03
1.000000e-05,2.072978e-02,5.524121e+00,6.300238e-03
1.000000e-05,2.121264e-02,5.537361e+00,6.403862e-03
1.000000e-05,2.170675e-02,5.550803e+00,6.509183e-03
1.000000e-05,2.221236e-02,5.564244e+00,6.616226e-03
1.000000e-05,2.272975e-02,5.577685e+00,6.725021e-03
1.000000e-05,2.325920e-02,5.591126e+00,6.835595e-03
1.000000e-05,2.380098e-02,5.604567e+00,6.947977e-03
1.000000e-05,2.435537e-02,5.618209e+00,7.062198e-03
1.000000e-05,2.492268e-02,5.631851e+00,7.178287e-03
1.000000e-05,2.550320e-02,5.645292e+00,7.296270e-03
1.000000e-05,2.609725e-02,5.658934e+00,7.416184e-03
1.000000e-05,2.670513e-02,5.672576e+00,7.538057e-03
1.000000e-05,2.732718e-02,5.686418e+00,7.661923e-03
1.000000e-05,2.796371e-02,5.700060e+00,7.787810e-03
1.000000e-05,2.861507e-02,5.713902e+00,7.915755e-03
1.000000e-05,2.928160e-02,5.727544e+00,8.045787e-03
1.000000e-05,2.996365e-02,5.741386e+00,8.177943e-03
1.000000e-05,3.066160e-02,5.755229e+00,8.312256e-03
1.000000e-05,3.137580e-02,5.769071e+00,8.448761e-03
1.000000e-05,3.210663e-02,5.783114e+00,8.587495e-03
1.000000e-05,3.285449e-02,5.796957e+00,8.728490e-03
1.000000e-05,3.361977e-02,5.811000e+00,8.871787e-03
1.000000e-05,3.440288e-02,5.824842e+00,9.017418e-03
1.000000e-05,3.520422e-02,5.838885e+00,9.165425e-03
1.000000e-05,3.602423e-02,5.852928e+00,9.315844e-03
1.000000e-05,3.686335e-02,5.867172e+00,9.468717e-03
1.000000e-05,3.772200e-02,5.881215e+00,9.624078e-03
1.000000e-05,3.860066e-02,5.895258e+00,9.781969e-03
1.000000e-05,3.949979e-02,5.909501e+00,9.942435e-03
1.000000e-05,4.041985e-02,5.923745e+00,1.010551e-02
1.000000e-05,4.136135e-02,5.937989e+00,1.027124e-02
1.000000e-05,4.232478e-02,5.952232e+00,1.043967e-02
1.000000e-05,4.331065e-02,5.966476e+00,1.061084e-02
1.000000e-05,4.431949e-02,5.980920e+00,1.078480e-02
1.000000e-05,4.535182e-02,5.995164e+00,1.096158e-02
1.000000e-05,4.640820e-02,6.009608e+00,1.114124e-02
1.000000e-05,4.748919e-02,6.024052e+00,1.132382e-02
1.000000e-05,4.859535e-02,6.038496e+00,1.150937e-02
1.000000e-05,4.972729e-02,6.052941e+00,1.169793e-02
1.000000e-05,5.088558e-02,6.067385e+00,1.188955e-02
1.000000e-05,5.207086e-02,6.082030e+00,1.208429e-02
1.000000e-05,5.328375e-02,6.096474e+00,1.228219e-02
1.000000e-05,5.452488e-02,6.111119e+00,1.248330e-02
1.000000e-05,5.579493e-02,6.125764e+00,1.268768e-02
1.000000e-05,5.709456e-02,6.140409e+00,1.289537e-02
1.000000e-05,5.842447e-02,6.155053e+00,1.310642e-02
1.000000e-05,5.978535e-02,6.169899e+00,1.332091e-02
1.000000e-05,6.117793e-02,6.184544e+00,1.353886e-02
1.000000e-05,6.260294e-02,6.199389e+00,1.376035e-02
1.000000e-05,6.406115e-02,6.214235e+00,1.398543e-02
1.000000e-05,6.555333e-02,6.229080e+00,1.421415e-02
1.000000e-05,6.708026e-02,6.243926e+00,1.444658e-02
1.000000e-05,6.864276e-02,6.258771e+00,1.468277e-02
1.000000e-05,7.024166e-02,6.273617e+00,1.492277e-02
1.000000e-05,7.187780e-02,6.288663e+00,1.516667e-02
1.000000e-05,7.355204e-02,6.303709e+00,1.541450e-02
1.000000e-05,7.526529e-02,6.318554e+00,1.566634e-02
1.000000e-05,7.701845e-02,6.333600e+00,1.592225e-02
1.000000e-05,7.881244e-02,6.348847e+00,1.618230e-02
1.000000e-05,8.064821e-02,6.363893e+00,1.644655e-02
1.000000e-05,8.252675e-02,6.378939e+00,1.671505e-02
1.000000e-05,8.444905e-02,6.394186e+00,1.698790e-02
1.000000e-05,8.641612e-02,6.409433e+00,1.726515e-02
1.000000e-05,8.842901e-02,6.424679e+00,1.754686e-02
1.000000e-05,9.048878e-02,6.439926e+00,1.783312e-02
1.000000e-05,9.259654e-02,6.455173e+00,1.812399e-02
1.000000e-05,9.475339e-02,6.470419e+00,1.841955e-02
1.000000e-05,9.696048e-02,6.485867e+00,1.871986e-02
1.000000e-05,9.921898e-02,6.501113e+00,1.902501e-02
1.000000e-05,1.015301e-01,6.516561e+00,1.933507e-02
1.000000e-05,1.038950e-01,6.532008e+00,1.965012e-02
1.000000e-05,1.063151e-01,6.547455e+00,1.997023e-02
1.000000e-05,1.087914e-01,6.562903e+00,2.029549e-02
1.000000e-05,1.113255e-01,6.578350e+00,2.062596e-02
1.000000e-05,1.139186e-01,6.593998e+00,2.096176e-02
1.000000e-05,1.165721e-01,6.609445e+00,2.130293e-02
1.000000e-05,1.192874e-01,6.625093e+00,2.164958e-02
1.000000e-05,1.220660e-01,6.640741e+00,2.200179e-02
1.000000e-05,1.249093e-01,6.656389e+00,2.235965e-02
1.000000e-05,1.278188e-01,6.672037e+00,2.272324e-02
1.000000e-05,1.307961e-01,6.687886e+00,2.309266e-02
1.000000e-05,1.338427e-01,6.703534e+00,2.346799e-02
1.000000e-05,1.369603e-01,6.719382e+00,2.384932e-02
1.000000e-05,1.401505e-01,6.735231e+00,2.423675e-02
1.000000e-05,1.434151e-01,6.750879e+00,2.463038e-02
1.000000e-05,1.467556e-01,6.766928e+00,2.503030e-02
1.000000e-05,1.501740e-01,6.782776e+00,2.543660e-02
1.000000e-05,1.536720e-01,6.798625e+00,2.584938e-02
1.000000e-05,1.572515e-01,6.814473e+00,2.626875e-02
1.000000e-05,1.609143e-01,6.830522e+00,2.669482e-02
1.000000e-05,1.646625e-01,6.846572e+00,2.712767e-02
1.000000e-05,1.684980e-01,6.862621e+00,2.756742e-02
1.000000e-05,1.724228e-01,6.878670e+00,2.801416e-02
1.000000e-05,1.764391e-01,6.894719e+00,2.846802e-02
1.000000e-05,1.805489e-01,6.910768e+00,2.892909e-02
1.000000e-05,1.847544e-01,6.926817e+00,2.939749e-02
1.000000e-05,1.890579e-01,6.943067e+00,2.987333e-02
1.000000e-05,1.934616e-01,6.959116e+00,3.035673e-02
1.000000e-05,1.979679e-01,6.975366e+00,3.084779e-02
1.000000e-05,2.025792e-01,6.991616e+00,3.134665e-02
1.000000e-05,2.072978e-01,7.007866e+00,3.185341e-02
1.000000e-05,2.121264e-01,7.024115e+00,3.236819e-02
1.000000e-05,2.170675e-01,7.040566e+00,3.289113e-02
1.000000e-05,2.221236e-01,7.056816e+00,3.342234e-02
1.000000e-05,2.272975e-01,7.073266e+00,3.396194e-02
1.000000e-05,2.325920e-01,7.089516e+00,3.451007e-02
1.000000e-05,2.380098e-01,7.105966e+00,3.506685e-02
1.000000e-05,2.435537e-01,7.122417e+00,3.563242e-02
