h,P0,R,M
1.000000e-05,2.492268e-01,7.138867e+00,3.620690e-02
1.000000e-05,2.550320e-01,7.155317e+00,3.679044e-02
1.000000e-05,2.609725e-01,7.171768e+00,3.738316e-02
1.000000e-05,2.670513e-01,7.188419e+00,3.798521e-02
1.000000e-05,2.732718e-01,7.204869e+00,3.859672e-02
1.000000e-05,2.796371e-01,7.221520e+00,3.921785e-02
1.000000e-05,2.861507e-01,7.238171e+00,3.984873e-02
1.000000e-05,2.928160e-01,7.254622e+00,4.048949e-02
1.000000e-05,2.996365e-01,7.271273e+00,4.114031e-02
1.000000e-05,3.066160e-01,7.287924e+00,4.180132e-02
1.000000e-05,3.137580e-01,7.304775e+00,4.247269e-02
1.000000e-05,3.210663e-01,7.321426e+00,4.315455e-02
1.000000e-05,3.285449e-01,7.338077e+00,4.384706e-02
1.000000e-05,3.361977e-01,7.354929e+00,4.455039e-02
1.000000e-05,3.440288e-01,7.371580e+00,4.526468e-02
1.000000e-05,3.520422e-01,7.388431e+00,4.599012e-02
1.000000e-05,3.602423e-01,7.405283e+00,4.672686e-02
1.000000e-05,3.686335e-01,7.422135e+00,4.747506e-02
1.000000e-05,3.772200e-01,7.438986e+00,4.823490e-02
1.000000e-05,3.860066e-01,7.455838e+00,4.900654e-02
1.000000e-05,3.949979e-01,7.472690e+00,4.979015e-02
1.000000e-05,4.041985e-01,7.489742e+00,5.058593e-02
1.000000e-05,4.136135e-01,7.506593e+00,5.139402e-02
1.000000e-05,4.232478e-01,7.523646e+00,5.221463e-02
1.000000e-05,4.331065e-01,7.540497e+00,5.304792e-02
1.000000e-05,4.431949e-01,7.557549e+00,5.389409e-02
1.000000e-05,4.535182e-01,7.574602e+00,5.475332e-02
1.000000e-05,4.640820e-01,7.591654e+00,5.562579e-02
1.000000e-05,4.748919e-01,7.608506e+00,5.651170e-02
1.000000e-05,4.859535e-01,7.625758e+00,5.741125e-02
1.000000e-05,4.972729e-01,7.642811e+00,5.832463e-02
1.000000e-05,5.088558e-01,7.659863e+00,5.925202e-02
1.000000e-05,5.207086e-01,7.676915e+00,6.019364e-02
1.000000e-05,5.328375e-01,7.693967e+00,6.114969e-02
1.000000e-05,5.452488e-01,7.711220e+00,6.212038e-02
1.000000e-05,5.579493e-01,7.728272e+00,6.310590e-02
1.000000e-05,5.709456e-01,7.745525e+00,6.410648e-02
1.000000e-05,5.842447e-01,7.762778e+00,6.512232e-02
1.000000e-05,5.978535e-01,7.779830e+00,6.615362e-02
1.000000e-05,6.117793e-01,7.797083e+00,6.720063e-02
1.000000e-05,6.260294e-01,7.814336e+00,6.826356e-02
1.000000e-05,6.406115e-01,7.831589e+00,6.934262e-02
1.000000e-05,6.555333e-01,7.848842e+00,7.043804e-02
1.000000e-05,6.708026e-01,7.866095e+00,7.155005e-02
1.000000e-05,6.864276e-01,7.883347e+00,7.267888e-02
1.000000e-05,7.024166e-01,7.900600e+00,7.382476e-02
1.000000e-05,7.187780e-01,7.917853e+00,7.498792e-02
1.000000e-05,7.355204e-01,7.935106e+00,7.616861e-02
1.000000e-05,7.526529e-01,7.952559e+00,7.736707e-02
1.000000e-05,7.701845e-01,7.969812e+00,7.858353e-02
1.000000e-05,7.881244e-01,7.987065e+00,7.981824e-02
1.000000e-05,8.064821e-01,8.004519e+00,8.107146e-02
1.000000e-05,8.252675e-01,8.021771e+00,8.234342e-02
1.000000e-05,8.444905e-01,8.039225e+00,8.363439e-02
1.000000e-05,8.641612e-01,8.056478e+00,8.494461e-02
1.000000e-05,8.842901e-01,8.073931e+00,8.627436e-02
1.000000e-05,9.048878e-01,8.091184e+00,8.762387e-02
1.000000e-05,9.259654e-01,8.108637e+00,8.899344e-02
1.000000e-05,9.475339e-01,8.125890e+00,9.038330e-02
1.000000e-05,9.696048e-01,8.143344e+00,9.179375e-02
1.000000e-05,9.921898e-01,8.160797e+00,9.322505e-02
1.000000e-05,1.015301e+00,8.178050e+00,9.467746e-02
1.000000e-05,1.038950e+00,8.195504e+00,9.615127e-02
1.000000e-05,1.063151e+00,8.212957e+00,9.764677e-02
1.000000e-05,1.087914e+00,8.230210e+00,9.916420e-02
1.000000e-05,1.113255e+00,8.247663e+00,1.007039e-01
1.000000e-05,1.139186e+00,8.265117e+00,1.022661e-01
1.000000e-05,1.165721e+00,8.282370e+00,1.038511e-01
1.000000e-05,1.192874e+00,8.299823e+00,1.054593e-01
1.000000e-05,1.220660e+00,8.317076e+00,1.070908e-01
1.000000e-05,1.249093e+00,8.334529e+00,1.087461e-01
1.000000e-05,1.278188e+00,8.351983e+00,1.104253e-01
1.000000e-05,1.307961e+00,8.369236e+00,1.121289e-01
1.000000e-05,1.338427e+00,8.386689e+00,1.138570e-01
1.000000e-05,1.369603e+00,8.403942e+00,1.156101e-01
1.000000e-05,1.401505e+00,8.421395e+00,1.173884e-01
1.000000e-05,1.434151e+00,8.438648e+00,1.191922e-01
1.000000e-05,1.467556e+00,8.455901e+00,1.210218e-01
1.000000e-05,1.501740e+00,8.473355e+00,1.228776e-01
1.000000e-05,1.536720e+00,8.490607e+00,1.247599e-01
1.000000e-05,1.572515e+00,8.507860e+00,1.266690e-01
1.000000e-05,1.609143e+00,8.525113e+00,1.286052e-01
1.000000e-05,1.646625e+00,8.542366e+00,1.305688e-01
1.000000e-05,1.684980e+00,8.559819e+00,1.325603e-01
1.000000e-05,1.724228e+00,8.576872e+00,1.345798e-01
1.000000e-05,1.764391e+00,8.594125e+00,1.366277e-01
1.000000e-05,1.805489e+00,8.611377e+00,1.387044e-01
1.000000e-05,1.847544e+00,8.628630e+00,1.408102e-01
1.000000e-05,1.890579e+00,8.645883e+00,1.429454e-01
1.000000e-05,1.934616e+00,8.662935e+00,1.451104e-01
1.000000e-05,1.979679e+00,8.680188e+00,1.473055e-01
1.000000e-05,2.025792e+00,8.697240e+00,1.495311e-01
1.000000e-05,2.072978e+00,8.714293e+00,1.517874e-01
1.000000e-05,2.121264e+00,8.731345e+00,1.540749e-01
1.000000e-05,2.170675e+00,8.748397e+00,1.563938e-01
1.000000e-05,2.221236e+00,8.765449e+00,1.587446e-01
1.000000e-05,2.272975e+00,8.782502e+00,1.611276e-01
1.000000e-05,2.325920e+00,8.799554e+00,1.635431e-01
1.000000e-05,2.380098e+00,8.816405e+00,1.659914e-01
1.000000e-05,2.435537e+00,8.833458e+00,1.684730e-01
1.000000e-05,2.492268e+00,8.850309e+00,1.709882e-01
1.000000e-05,2.550320e+00,8.867161e+00,1.735373e-01
1.000000e-05,2.609725e+00,8.884013e+00,1.761207e-01
1.000000e-05,2.670513e+00,8.900864e+00,1.787387e-01
1.000000e-05,2.732718e+00,8.917515e+00,1.813918e-01
1.000000e-05,2.796371e+00,8.934367e+00,1.840802e-01
1.000000e-05,2.861507e+00,8.951018e+00,1.868043e-01
1.000000e-05,2.928160e+00,8.967669e+00,1.895645e-01
1.000000e-05,2.996365e+00,8.984320e+00,1.923611e-01
1.000000e-05,3.066160e+00,9.000971e+00,1.951945e-01
1.000000e-05,3.137580e+00,9.017421e+00,1.980650e-01
1.000000e-05,3.210663e+00,9.034072e+00,2.009730e-01
1.000000e-05,3.285449e+00,9.050523e+00,2.039189e-01
1.000000e-05,3.361977e+00,9.066973e+00,2.069030e-01
1.000000e-05,3.440288e+00,9.083223e+00,2.099256e-01
1.000000e-05,3.520422e+00,9.099673e+00,2.129872e-01
1.000000e-05,3.602423e+00,9.115923e+00,2.160881e-01
1.000000e-05,3.686335e+00,9.132173e+00,2.192286e-01
1.000000e-05,3.772200e+00,9.148422e+00,2.224090e-01
1.000000e-05,3.860066e+00,9.164472e+00,2.256298e-01
1.000000e-05,3.949979e+00,9.180521e+00,2.288912e-01
1.000000e-05,4.041985e+00,9.196570e+00,2.321937e-01
1.000000e-05,4.136135e+00,9.212619e+00,2.355375e-01
1.000000e-05,4.232478e+00,9.228668e+00,2.389231e-01
1.000000e-05,4.331065e+00,9.244517e+00,2.423506e-01
1.000000e-05,4.431949e+00,9.260165e+00,2.458206e-01
1.000000e-05,4.535182e+00,9.276013e+00,2.493333e-01
1.000000e-05,4.640820e+00,9.291661e+00,2.528890e-01
1.000000e-05,4.748919e+00,9.307309e+00,2.564882e-01
1.000000e-05,4.859535e+00,9.322957e+00,2.601310e-01
1.000000e-05,4.972729e+00,9.338404e+00,2.638179e-01
1.000000e-05,5.088558e+00,9.353852e+00,2.675491e-01
1.000000e-05,5.207086e+00,9.369098e+00,2.713250e-01
1.000000e-05,5.328375e+00,9.384546e+00,2.751459e-01
1.000000e-05,5.452488e+00,9.399792e+00,2.790120e-01
1.000000e-05,5.579493e+00,9.414838e+00,2.829237e-01
1.000000e-05,5.709456e+00,9.429885e+00,2.868813e-01
1.000000e-05,5.842447e+00,9.444931e+00,2.908852e-01
1.000000e-05,5.978535e+00,9.459776e+00,2.949354e-01
1.000000e-05,6.117793e+00,9.474622e+00,2.990324e-01
1.000000e-05,6.260294e+00,9.489467e+00,3.031765e-01
1.000000e-05,6.406115e+00,9.504112e+00,3.073678e-01
1.000000e-05,6.555333e+00,9.518757e+00,3.116067e-01
1.000000e-05,6.708026e+00,9.533201e+00,3.158934e-01
1.000000e-05,6.864276e+00,9.547645e+00,3.202282e-01
1.000000e-05,7.024166e+00,9.562090e+00,3.246113e-01
1.000000e-05,7.187780e+00,9.576333e+00,3.290429e-01
1.000000e-05,7.355204e+00,9.590376e+00,3.335233e-01
1.000000e-05,7.526529e+00,9.604419e+00,3.380527e-01
1.000000e-05,7.701845e+00,9.618462e+00,3.426314e-01
1.000000e-05,7.881244e+00,9.632305e+00,3.472594e-01
1.000000e-05,8.064821e+00,9.646147e+00,3.519371e-01
1.000000e-05,8.252675e+00,9.659789e+00,3.566646e-01
1.000000e-05,8.444905e+00,9.673431e+00,3.614420e-01
1.000000e-05,8.641612e+00,9.686872e+00,3.662696e-01
1.000000e-05,8.842901e+00,9.700112e+00,3.711475e-01
1.000000e-05,9.048878e+00,9.713353e+00,3.760759e-01
1.000000e-05,9.259654e+00,9.726593e+00,3.810549e-01
1.000000e-05,9.475339e+00,9.739633e+00,3.860845e-01
1.000000e-05,9.696048e+00,9.752473e+00,3.911650e-01
1.000000e-05,9.921898e+00,9.765312e+00,3.962965e-01
1.000000e-05,1.015301e+01,9.777951e+00,4.014790e-01
1.000000e-05,1.038950e+01,9.790589e+00,4.067126e-01
1.000000e-05,1.063151e+01,9.803028e+00,4.119974e-01
1.000000e-05,1.087914e+01,9.815466e+00,4.173334e-01
1.000000e-05,1.113255e+01,9.827703e+00,4.227207e-01
1.000000e-05,1.139186e+01,9.839740e+00,4.281593e-01
1.000000e-05,1.165721e+01,9.851576e+00,4.336492e-01
1.000000e-05,1.192874e+01,9.863413e+00,4.391905e-01
1.000000e-05,1.220660e+01,9.875249e+00,4.447831e-01
1.000000e-05,1.249093e+01,9.886884e+00,4.504270e-01
1.000000e-05,1.278188e+01,9.898319e+00,4.561222e-01
1.000000e-05,1.307961e+01,9.909554e+00,4.618685e-01
1.000000e-05,1.338427e+01,9.920788e+00,4.676659e-01
1.000000e-05,1.369603e+01,9.931621e+00,4.735143e-01
1.000000e-05,1.401505e+01,9.942655e+00,4.794138e-01
1.000000e-05,1.434151e+01,9.953288e+00,4.853639e-01
1.000000e-05,1.467556e+01,9.963920e+00,4.913648e-01
1.000000e-05,1.501740e+01,9.974352e+00,4.974161e-01
1.000000e-05,1.536720e+01,9.984784e+00,5.035179e-01
1.000000e-05,1.572515e+01,9.994815e+00,5.096697e-01
1.000000e-05,1.609143e+01,1.000485e+01,5.158715e-01
1.000000e-05,1.646625e+01,1.001468e+01,5.221230e-01
1.000000e-05,1.684980e+01,1.002431e+01,5.284239e-01
1.000000e-05,1.724228e+01,1.003393e+01,5.347741e-01
1.000000e-05,1.764391e+01,1.004336e+01,5.411732e-01
1.000000e-05,1.805489e+01,1.005259e+01,5.476209e-01
1.000000e-05,1.847544e+01,1.006162e+01,5.541169e-01
1.000000e-05,1.890579e+01,1.007045e+01,5.606608e-01
1.000000e-05,1.934616e+01,1.007907e+01,5.672523e-01
1.000000e-05,1.979679e+01,1.008770e+01,5.738911e-01
1.000000e-05,2.025792e+01,1.009613e+01,5.805766e-01
1.000000e-05,2.072978e+01,1.010415e+01,5.873085e-01
1.000000e-05,2.121264e+01,1.011238e+01,5.940864e-01
1.000000e-05,2.170675e+01,1.012020e+01,6.009097e-01
1.000000e-05,2.221236e+01,1.012782e+01,6.077780e-01
1.000000e-05,2.272975e+01,1.013525e+01,6.146907e-01
1.000000e-05,2.325920e+01,1.014267e+01,6.216474e-01
1.000000e-05,2.380098e+01,1.014969e+01,6.286475e-01
1.000000e-05,2.435537e+01,1.015671e+01,6.356904e-01
1.000000e-05,2.492268e+01,1.016333e+01,6.427754e-01
1.000000e-05,2.550320e+01,1.016995e+01,6.499021e-01
1.000000e-05,2.609725e+01,1.017637e+01,6.570697e-01
1.000000e-05,2.670513e+01,1.018259e+01,6.642776e-01
1.000000e-05,2.732718e+01,1.018861e+01,6.715251e-01
1.000000e-05,2.796371e+01,1.019423e+01,6.788114e-01
1.000000e-05,2.861507e+01,1.019984e+01,6.861359e-01
1.000000e-05,2.928160e+01,1.020526e+01,6.934978e-01
1.000000e-05,2.996365e+01,1.021048e+01,7.008962e-01
1.000000e-05,3.066160e+01,1.021549e+01,7.083305e-01
1.000000e-05,3.137580e+01,1.022031e+01,7.157998e-01
1.000000e-05,3.210663e+01,1.022492e+01,7.233031e-01
1.000000e-05,3.285449e+01,1.022933e+01,7.308398e-01
1.000000e-05,3.361977e+01,1.023335e+01,7.384087e-01
1.000000e-05,3.440288e+01,1.023736e+01,7.460091e-01
1.000000e-05,3.520422e+01,1.024117e+01,7.536400e-01
1.000000e-05,3.602423e+01,1.024458e+01,7.613004e-01
1.000000e-05,3.686335e+01,1.024799e+01,7.689894e-01
1.000000e-05,3.772200e+01,1.025100e+01,7.767058e-01
1.000000e-05,3.860066e+01,1.025401e+01,7.844489e-01
1.000000e-05,3.949979e+01,1.025662e+01,7.922173e-01
1.000000e-05,4.041985e+01,1.025902e+01,8.000102e-01
1.000000e-05,4.136135e+01,1.026123e+01,8.078263e-01
1.000000e-05,4.232478e+01,1.026324e+01,8.156645e-01
1.000000e-05,4.331065e+01,1.026504e+01,8.235239e-01
1.000000e-05,4.431949e+01,1.026665e+01,8.314030e-01
1.000000e-05,4.535182e+01,1.026805e+01,8.393009e-01
1.000000e-05,4.640820e+01,1.026906e+01,8.472162e-01
1.000000e-05,4.748919e+01,1.026986e+01,8.551477e-01
1.000000e-05,4.859535e+01,1.027066e+01,8.630944e-01
1.000000e-05,4.972729e+01,1.027106e+01,8.710548e-01
1.000000e-05,5.088558e+01,1.027126e+01,8.790276e-01
1.000000e-05,5.207086e+01,1.027106e+01,8.870116e-01
1.000000e-05,5.328375e+01,1.027086e+01,8.950055e-01
1.000000e-05,5.452488e+01,1.027026e+01,9.030079e-01
1.000000e-05,5.579493e+01,1.026946e+01,9.110175e-01
1.000000e-05,5.709456e+01,1.026845e+01,9.190329e-01
1.000000e-05,5.842447e+01,1.026725e+01,9.270528e-01
1.000000e-05,5.978535e+01,1.026585e+01,9.350758e-01
1.000000e-05,6.117793e+01,1.026424e+01,9.431003e-01
1.000000e-05,6.260294e+01,1.026223e+01,9.511251e-01
1.000000e-05,6.406115e+01,1.026003e+01,9.591486e-01
1.000000e-05,6.555333e+01,1.025762e+01,9.671694e-01
1.000000e-05,6.708026e+01,1.025501e+01,9.751861e-01
1.000000e-05,6.864276e+01,1.025200e+01,9.831970e-01
1.000000e-05,7.024166e+01,1.024879e+01,9.912009e-01
1.000000e-05,7.187780e+01,1.024538e+01,9.991961e-01
1.000000e-05,7.355204e+01,1.024177e+01,1.007181e+00
1.000000e-05,7.526529e+01,1.023796e+01,1.015155e+00
1.000000e-05,7.701845e+01,1.023375e+01,1.023115e+00
1.000000e-05,7.881244e+01,1.022953e+01,1.031061e+00
1.000000e-05,8.064821e+01,1.022492e+01,1.038990e+00
1.000000e-05,8.252675e+01,1.021990e+01,1.046901e+00
1.000000e-05,8.444905e+01,1.021489e+01,1.054793e+00
1.000000e-05,8.641612e+01,1.020947e+01,1.062665e+00
1.000000e-05,8.842901e+01,1.020406e+01,1.070513e+00
1.000000e-05,9.048878e+01,1.019804e+01,1.078338e+00
1.000000e-05,9.259654e+01,1.019202e+01,1.086137e+00
1.000000e-05,9.475339e+01,1.018580e+01,1.093909e+00
1.000000e-05,9.696048e+01,1.017918e+01,1.101652e+00
1.000000e-05,9.921898e+01,1.017236e+01,1.109365e+00
1.000000e-05,1.015301e+02,1.016534e+01,1.117046e+00
1.000000e-05,1.038950e+02,1.015812e+01,1.124693e+00
1.000000e-05,1.063151e+02,1.015049e+01,1.132306e+00
1.000000e-05,1.087914e+02,1.014267e+01,1.139881e+00
1.000000e-05,1.113255e+02,1.013464e+01,1.147419e+00
1.000000e-05,1.139186e+02,1.012642e+01,1.154917e+00
1.000000e-05,1.165721e+02,1.011799e+01,1.162374e+00
1.000000e-05,1.192874e+02,1.010917e+01,1.169788e+00
1.000000e-05,1.220660e+02,1.010014e+01,1.177158e+00
1.000000e-05,1.249093e+02,1.009091e+01,1.184481e+00
1.000000e-05,1.278188e+02,1.008148e+01,1.191758e+00
1.000000e-05,1.307961e+02,1.007185e+01,1.198986e+00
1.000000e-05,1.338427e+02,1.006202e+01,1.206164e+00
1.000000e-05,1.369603e+02,1.005179e+01,1.213289e+00
1.000000e-05,1.401505e+02,1.004136e+01,1.220362e+00
1.000000e-05,1.434151e+02,1.003073e+01,1.227380e+00
1.000000e-05,1.467556e+02,1.001989e+01,1.234341e+00
1.000000e-05,1.501740e+02,1.000886e+01,1.241246e+00
1.000000e-05,1.536720e+02,9.997624e+00,1.248091e+00
1.000000e-05,1.572515e+02,9.985988e+00,1.254876e+00
1.000000e-05,1.609143e+02,9.974152e+00,1.261599e+00
1.000000e-05,1.646625e+02,9.962315e+00,1.268260e+00
1.000000e-05,1.684980e+02,9.950078e+00,1.274856e+00
1.000000e-05,1.724228e+02,9.937640e+00,1.281386e+00
1.000000e-05,1.764391e+02,9.925001e+00,1.287849e+00
1.000000e-05,1.805489e+02,9.911961e+00,1.294245e+00
1.000000e-05,1.847544e+02,9.898921e+00,1.300570e+00
1.000000e-05,1.890579e+02,9.885681e+00,1.306826e+00
1.000000e-05,1.934616e+02,9.872039e+00,1.313009e+00
1.000000e-05,1.979679e+02,9.858397e+00,1.319120e+00
1.000000e-05,2.025792e+02,9.844555e+00,1.325156e+00
1.000000e-05,2.072978e+02,9.830311e+00,1.331117e+00
1.000000e-05,2.121264e+02,9.815867e+00,1.337002e+00
1.000000e-05,2.170675e+02,9.801423e+00,1.342809e+00
1.000000e-05,2.221236e+02,9.786577e+00,1.348538e+00
1.000000e-05,2.272975e+02,9.771732e+00,1.354188e+00
1.000000e-05,2.325920e+02,9.756485e+00,1.359757e+00
1.000000e-05,2.380098e+02,9.741238e+00,1.365245e+00
1.000000e-05,2.435537e+02,9.725590e+00,1.370651e+00
1.000000e-05,2.492268e+02,9.709942e+00,1.375973e+00
1.000000e-05,2.550320e+02,9.693893e+00,1.381211e+00
1.000000e-05,2.609725e+02,9.677844e+00,1.386365e+00
1.000000e-05,2.670513e+02,9.661594e+00,1.391433e+00
1.000000e-05,2.732718e+02,9.644943e+00,1.396415e+00
1.000000e-05,2.796371e+02,9.628292e+00,1.401309e+00
1.000000e-05,2.861507e+02,9.611441e+00,1.406116e+00
1.000000e-05,2.928160e+02,9.594589e+00,1.410834e+00
1.000000e-05,2.996365e+02,9.577336e+00,1.415463e+00
1.000000e-05,3.066160e+02,9.559883e+00,1.420003e+00
1.000000e-05,3.137580e+02,9.542429e+00,1.424452e+00
1.000000e-05,3.210663e+02,9.524775e+00,1.428810e+00
1.000000e-05,3.285449e+02,9.506921e+00,1.433077e+00
1.000000e-05,3.361977e+02,9.488865e+00,1.437253e+00
1.000000e-05,3.440288e+02,9.470609e+00,1.441335e+00
1.000000e-05,3.520422e+02,9.452353e+00,1.445326e+00
1.000000e-05,3.602423e+02,9.433897e+00,1.449223e+00
1.000000e-05,3.686335e+02,9.415240e+00,1.453027e+00
1.000000e-05,3.772200e+02,9.396382e+00,1.456738e+00
1.000000e-05,3.860066e+02,9.377524e+00,1.460354e+00
1.000000e-05,3.949979e+02,9.358466e+00,1.463877e+00
1.000000e-05,4.041985e+02,9.339207e+00,1.467304e+00
1.000000e-05,4.136135e+02,9.319948e+00,1.470638e+00
1.000000e-05,4.232478e+02,9.300488e+00,1.473877e+00
1.000000e-05,4.331065e+02,9.280828e+00,1.477021e+00
1.000000e-05,4.431949e+02,9.261168e+00,1.480070e+00
1.000000e-05,4.535182e+02,9.241307e+00,1.483024e+00
1.000000e-05,4.640820e+02,9.221446e+00,1.485884e+00
1.000000e-05,4.748919e+02,9.201385e+00,1.488649e+00
1.000000e-05,4.859535e+02,9.181123e+00,1.491318e+00
1.000000e-05,4.972729e+02,9.160861e+00,1.493894e+00
1.000000e-05,5.088558e+02,9.140398e+00,1.496374e+00
1.000000e-05,5.207086e+02,9.119935e+00,1.498760e+00
1.000000e-05,5.328375e+02,9.099272e+00,1.501052e+00
1.000000e-05,5.452488e+02,9.078609e+00,1.503249e+00
1.000000e-05,5.579493e+02,9.057745e+00,1.505353e+00
1.000000e-05,5.709456e+02,9.036881e+00,1.507364e+00
1.000000e-05,5.842447e+02,9.015816e+00,1.509281e+00
1.000000e-05,5.978535e+02,8.994752e+00,1.511105e+00
1.000000e-05,6.117793e+02,8.973487e+00,1.512836e+00
1.000000e-05,6.260294e+02,8.952221e+00,1.514475e+00
1.000000e-05,6.406115e+02,8.930956e+00,1.516022e+00
1.000000e-05,6.555333e+02,8.909491e+00,1.517478e+00
1.000000e-05,6.708026e+02,8.888025e+00,1.518843e+00
1.000000e-05,6.864276e+02,8.866559e+00,1.520118e+00
1.000000e-05,7.024166e+02,8.844893e+00,1.521302e+00
1.000000e-05,7.187780e+02,8.823226e+00,1.522397e+00
1.000000e-05,7.355204e+02,8.801560e+00,1.523403e+00
1.000000e-05,7.526529e+02,8.779693e+00,1.524321e+00
1.000000e-05,7.701845e+02,8.757826e+00,1.525151e+00
1.000000e-05,7.881244e+02,8.735959e+00,1.525894e+00
1.000000e-05,8.064821e+02,8.713891e+00,1.526550e+00
1.000000e-05,8.252675e+02,8.692024e+00,1.527121e+00
1.000000e-05,8.444905e+02,8.669957e+00,1.527607e+00
1.000000e-05,8.641612e+02,8.647889e+00,1.528008e+00
1.000000e-05,8.842901e+02,8.625822e+00,1.528325e+00
1.000000e-05,9.048878e+02,8.603553e+00,1.528559e+00
1.000000e-05,9.259654e+02,8.581486e+00,1.528711e+00
1.000000e-05,9.475339e+02,8.559218e+00,1.528782e+00
